"","scientific_name","taxa_data.kingdom.i.","taxa_data.class.i.","taxa_data.order.i.","RN","original","taxa_data.family.i.","taxa_data.taxonomicStatus.i.","genus","common"
"1012","Gasterosteus aculeatus","Animalia","Actinopterygii","Gasterosteiformes","938","Gasterosteus aculeatus","Gasterosteidae","accepted name","Gasterosteus","Gasterosteidae"
"1013","Epinephelus fuscoguttatus","Animalia","Actinopterygii","Perciformes","3050","Epinephelus fuscoguttatus","Serranidae","accepted name","Epinephelus","Serranidae"
"1014","Plectropomus areolatus","Animalia","Actinopterygii","Perciformes","3050","Plectropomus areolatus","Serranidae","accepted name","Plectropomus","Serranidae"
"1015","Epinephelus fuscoguttatus","Animalia","Actinopterygii","Perciformes","3050","E. fuscoguttatus","Serranidae","accepted name","Epinephelus","Serranidae"
"1016","Plectropomus areolatus","Animalia","Actinopterygii","Perciformes","3050","P. areolatus","Serranidae","accepted name","Plectropomus","Serranidae"
"1017","Lampetra fluviatilis","Animalia","Cephalaspidomorphi","Petromyzontiformes","4243","Lampetra fluviatilis","Petromyzontidae","accepted name","Lampetra","Petromyzontidae"
"1018","Petromyzon marinus","Animalia","Cephalaspidomorphi","Petromyzontiformes","4243","Petromyzon marinus","Petromyzontidae","accepted name","Petromyzon","Petromyzontidae"
"1019","Psephurus gladius","Animalia","Actinopterygii","Acipenseriformes","1744","Psephurus gladius","Polyodontidae","accepted name","Psephurus","Acipenseriformes"
"1020","Huso dauricus","Animalia","Actinopterygii","Acipenseriformes","1744","Huso dauricus","Acipenseridae","accepted name","Huso","Acipenseriformes"
"1021","Acipenser dabryanus","Animalia","Actinopterygii","Acipenseriformes","1744","Acipenser dabryanus","Acipenseridae","accepted name","Acipenser","Acipenseriformes"
"1022","Psephurus gladius","Animalia","Actinopterygii","Acipenseriformes","1744","P. gladius","Polyodontidae","accepted name","Psephurus","Acipenseriformes"
"1023","Acipenser dabryanus","Animalia","Actinopterygii","Acipenseriformes","1744","A. dabryanus","Acipenseridae","accepted name","Acipenser","Acipenseriformes"
"1024","Acipenser sinensis","Animalia","Actinopterygii","Acipenseriformes","1744","A. sinensis","Acipenseridae","accepted name","Acipenser","Acipenseriformes"
"1025","Alosa fallax","Animalia","Actinopterygii","Clupeiformes","4365","Alosa fallax","Clupeidae","accepted name","Alosa","Alosa"
"1026","Alosa fallax","Animalia","Actinopterygii","Clupeiformes","4365","A. fallax","Clupeidae","accepted name","Alosa","Alosa"
"1027","Cheilinus fasciatus","Animalia","Actinopterygii","Perciformes","4582","Cheilinus fasciatus","Labridae","accepted name","Cheilinus","Labridae"
"1028","Epibulus insidiator","Animalia","Actinopterygii","Perciformes","4582","Epibulus insidiator","Labridae","accepted name","Epibulus","Labridae"
"1029","Hemigymnus fasciatus","Animalia","Actinopterygii","Perciformes","4582","Hemigymnus fasciatus","Labridae","accepted name","Hemigymnus","Labridae"
"1030","Hemigymnus melapterus","Animalia","Actinopterygii","Perciformes","4582","Hemigymnus melapterus","Labridae","accepted name","Hemigymnus","Labridae"
"1031","Oxycheilinus digramma","Animalia","Actinopterygii","Perciformes","4582","Oxycheilinus digramma","Labridae","accepted name","Oxycheilinus","Labridae"
"1032","Potamotrygon motoro","Animalia","Elasmobranchii","Myliobatiformes","4231","Potamotrygon motoro","Potamotrygonidae","accepted name","Potamotrygon","Potamotrygon"
"1033","Potamotrygon motoro","Animalia","Elasmobranchii","Myliobatiformes","4231","P. motoro","Potamotrygonidae","accepted name","Potamotrygon","Potamotrygon"
"1034","Arothron meleagris","Animalia","Actinopterygii","Tetraodontiformes","3519","Arothron meleagris","Tetraodontidae","accepted name","Arothron","Arothron meleagris"
"1035","Bathyraja eatonii","Animalia","Elasmobranchii","Rajiformes","4233","Bathyraja eatonii","Arhynchobatidae","accepted name","Bathyraja","Animalia"
"1036","Champsocephalus gunnari","Animalia","Actinopterygii","Perciformes","4233","Champsocephalus gunnari","Channichthyidae","accepted name","Champsocephalus","Animalia"
"1037","Dissostichus eleginoides","Animalia","Actinopterygii","Perciformes","4233","Dissostichus eleginoides","Nototheniidae","accepted name","Dissostichus","Animalia"
"1038","Bathyraja irrasa","Animalia","Elasmobranchii","Rajiformes","4233","B. irrasa","Arhynchobatidae","accepted name","Bathyraja","Animalia"
"1039","Bathyraja murrayi","Animalia","Elasmobranchii","Rajiformes","4233","B. murrayi","Arhynchobatidae","accepted name","Bathyraja","Animalia"
"1040","Bathyraja eatonii","Animalia","Elasmobranchii","Rajiformes","4233","B. eatonii","Arhynchobatidae","accepted name","Bathyraja","Animalia"
"1041","Mobula mobular","Animalia","Elasmobranchii","Myliobatiformes","4149","Mobula mobular","Myliobatidae","accepted name","Mobula","Mobula mobular"
"1042","Micropogonias furnieri","Animalia","Actinopterygii","Perciformes","1876","Micropogonias furnieri","Sciaenidae","accepted name","Micropogonias","Micropogonias furnieri"
"1043","Albula glossodonta","Animalia","Actinopterygii","Albuliformes","2617","Albula glossodonta","Albulidae","accepted name","Albula","Albula glossodonta"
"1044","Neogobius melanostomus","Animalia","Actinopterygii","Perciformes","2139","Neogobius melanostomus","Gobiidae","accepted name","Neogobius","Neogobius melanostomus"
"1045","Neogobius melanostomus","Animalia","Actinopterygii","Perciformes","4592","Neogobius melanostomus","Gobiidae","accepted name","Neogobius","Gobiidae"
"1046","Proterorhinus semilunaris","Animalia","Actinopterygii","Perciformes","4592","Proterorhinus semilunaris","Gobiidae","accepted name","Proterorhinus","Gobiidae"
"1047","Anguilla australis","Animalia","Actinopterygii","Anguilliformes","2417","Anguilla australis","Anguillidae","accepted name","Anguilla","Anguilla"
"1048","Anguilla dieffenbachii","Animalia","Actinopterygii","Anguilliformes","2417","A. dieffenbachii","Anguillidae","accepted name","Anguilla","Anguilla"
"1049","Anguilla australis","Animalia","Actinopterygii","Anguilliformes","3915","Anguilla australis","Anguillidae","accepted name","Anguilla","Anguilla australis"
"1050","Clupea harengus","Animalia","Actinopterygii","Clupeiformes","3371","Clupea harengus","Clupeidae","accepted name","Clupea","Clupea harengus"
"1051","Engraulis ringens","Animalia","Actinopterygii","Clupeiformes","1782","Engraulis ringens","Engraulidae","accepted name","Engraulis","Engraulis"
"1052","Engraulis ringens","Animalia","Actinopterygii","Clupeiformes","1782","E. ringens","Engraulidae","accepted name","Engraulis","Engraulis"
"1053","Gasterochisma melampus","Animalia","Actinopterygii","Perciformes","4570","Gasterochisma melampus","Scombridae","accepted name","Gasterochisma","Gasterochisma melampus"
"1054","Perca fluviatilis","Animalia","Actinopterygii","Perciformes","4563","Perca fluviatilis","Percidae","accepted name","Perca","Perca fluviatilis"
"1055","Scomber scombrus","Animalia","Actinopterygii","Perciformes","3419","Scomber scombrus","Scombridae","accepted name","Scomber","Scomber scombrus"
"1056","Trachurus murphyi","Animalia","Actinopterygii","Perciformes","3958","Trachurus murphyi","Carangidae","accepted name","Trachurus","Trachurus murphyi"
"1057","Acipenser brevirostrum","Animalia","Actinopterygii","Acipenseriformes","3817","Acipenser brevirostrum","Acipenseridae","accepted name","Acipenser","Acipenser brevirostrum"
"1058","Acipenser brevirostrum","Animalia","Actinopterygii","Acipenseriformes","4120","Acipenser brevirostrum","Acipenseridae","accepted name","Acipenser","Acipenser brevirostrum"
"1059","Acipenser transmontanus","Animalia","Actinopterygii","Acipenseriformes","3380","Acipenser transmontanus","Acipenseridae","accepted name","Acipenser","Acipenser transmontanus"
"1060","Cyprinodon diabolis","Animalia","Actinopterygii","Cyprinodontiformes","2020","Cyprinodon diabolis","Cyprinodontidae","accepted name","Cyprinodon","Cyprinodon diabolis"
"1061","Esox masquinongy","Animalia","Actinopterygii","Esociformes","3446","Esox masquinongy","Esocidae","accepted name","Esox","Esox masquinongy"
"1062","Gillichthys mirabilis","Animalia","Actinopterygii","Perciformes","2113","Gillichthys mirabilis","Gobiidae","accepted name","Gillichthys","Gillichthys mirabilis"
"1063","Hippocampus reidi","Animalia","Actinopterygii","Syngnathiformes","1987","Hippocampus reidi","Syngnathidae","accepted name","Hippocampus","Hippocampus"
"1064","Hippocampus reidi","Animalia","Actinopterygii","Syngnathiformes","1987","H. reidi","Syngnathidae","accepted name","Hippocampus","Hippocampus"
"1065","Raja clavata","Animalia","Elasmobranchii","Rajiformes","4475","Raja clavata","Rajidae","accepted name","Raja","Raja clavata"
"1066","Rhincodon typus","Animalia","Elasmobranchii","Orectolobiformes","4166","Rhincodon typus","Rhincodontidae","accepted name","Rhincodon","Rhincodon typus"
"1067","Rhincodon typus","Animalia","Elasmobranchii","Orectolobiformes","4167","Rhincodon typus","Rhincodontidae","accepted name","Rhincodon","Elasmobranchii"
"1068","Manta alfredi","Animalia","Elasmobranchii","Myliobatiformes","4167","Manta alfredi","Myliobatidae","accepted name","Manta","Elasmobranchii"
"1069","Manta birostris","Animalia","Elasmobranchii","Myliobatiformes","4167","M. birostris","Myliobatidae","accepted name","Manta","Elasmobranchii"
"1070","Rhincodon typus","Animalia","Elasmobranchii","Orectolobiformes","1343","Rhincodon typus","Rhincodontidae","accepted name","Rhincodon","Rhincodon typus"
"1071","Seriphus politus","Animalia","Actinopterygii","Perciformes","3522","Seriphus politus","Sciaenidae","accepted name","Seriphus","Seriphus politus"
"1072","Chaetodon auriga","Animalia","Actinopterygii","Perciformes","3457","Chaetodon auriga","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1073","Chaetodon baronessa","Animalia","Actinopterygii","Perciformes","3457","Chaetodon baronessa","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1074","Chaetodon citrinellus","Animalia","Actinopterygii","Perciformes","3457","Chaetodon citrinellus","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1075","Chaetodon melannotus","Animalia","Actinopterygii","Perciformes","3457","Chaetodon melannotus","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1076","Chaetodon trifascialis","Animalia","Actinopterygii","Perciformes","3457","Chaetodon trifascialis","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1077","Chaetodon vagabundus","Animalia","Actinopterygii","Perciformes","3457","Chaetodon vagabundus","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1078","Chaetodon aureofasciatus","Animalia","Actinopterygii","Perciformes","3457","Chaetodon aureofasciatus","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1079","Chaetodon plebeius","Animalia","Actinopterygii","Perciformes","3457","Chaetodon plebeius","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1080","Chaetodon rainfordi","Animalia","Actinopterygii","Perciformes","3457","Chaetodon rainfordi","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1081","Chaetodon lunulatus","Animalia","Actinopterygii","Perciformes","3457","Chaetodon lunulatus","Chaetodontidae","accepted name","Chaetodon","Chaetodon"
"1082","Cheilinus undulatus","Animalia","Actinopterygii","Perciformes","3936","Cheilinus undulatus","Labridae","accepted name","Cheilinus","Cheilinus undulatus"
"1083","Dissostichus mawsoni","Animalia","Actinopterygii","Perciformes","3554","Dissostichus mawsoni","Nototheniidae","accepted name","Dissostichus","Dissostichus mawsoni"
"1084","Acipenser sinensis","Animalia","Actinopterygii","Acipenseriformes","4215","Acipenser sinensis","Acipenseridae","accepted name","Acipenser","Acipenser sinensis"
"1085","Barbus haasi","Animalia","Actinopterygii","Cypriniformes","4354","Barbus haasi","Cyprinidae","accepted name","Barbus","Barbus haasi"
"1086","Macquaria australasica","Animalia","Actinopterygii","Perciformes","4045","Macquaria australasica","Percichthyidae","accepted name","Macquaria","Macquaria australasica"
"1087","Percilia irwini","Animalia","Actinopterygii","Perciformes","1618","Percilia irwini","Perciliidae","accepted name","Percilia","Percilia irwini"
"1088","Oreochromis niloticus","Animalia","Actinopterygii","Perciformes","3914","Oreochromis niloticus","Cichlidae","accepted name","Oreochromis","Oreochromis niloticus"
"1089","Oreochromis niloticus","Animalia","Actinopterygii","Perciformes","3633","Oreochromis niloticus","Cichlidae","accepted name","Oreochromis","Oreochromis"
"1090","Oreochromis niloticus","Animalia","Actinopterygii","Perciformes","3633","O. niloticus","Cichlidae","accepted name","Oreochromis","Oreochromis"
"1091","Oreochromis niloticus","Animalia","Actinopterygii","Perciformes","2136","Oreochromis niloticus","Cichlidae","accepted name","Oreochromis","Actinopterygii"
"1092","Cathorops mapale","Animalia","Actinopterygii","Siluriformes","2136","Cathorops mapale","Ariidae","accepted name","Cathorops","Actinopterygii"
"1093","Oreochromis niloticus","Animalia","Actinopterygii","Perciformes","2136","O. niloticus","Cichlidae","accepted name","Oreochromis","Actinopterygii"
"1094","Dichistius capensis","Animalia","Actinopterygii","Perciformes","2990","Dichistius capensis","Dichistiidae","accepted name","Dichistius","Perciformes"
"1095","Diplodus capensis","Animalia","Actinopterygii","Perciformes","2990","Diplodus capensis","Sparidae","accepted name","Diplodus","Perciformes"
"1096","Hippocampus abdominalis","Animalia","Actinopterygii","Syngnathiformes","1286","Hippocampus abdominalis","Syngnathidae","accepted name","Hippocampus","Hippocampus abdominalis"
"1097","Candidia barbata","Animalia","Actinopterygii","Cypriniformes","1778","Candidia barbata","Cyprinidae","accepted name","Candidia","Candidia barbata"
"1098","Leuciscus burdigalensis","Animalia","Actinopterygii","Cypriniformes","4572","Leuciscus burdigalensis","Cyprinidae","accepted name","Leuciscus","Leuciscus burdigalensis"
"1099","Epigonus crassicaudus","Animalia","Actinopterygii","Perciformes","2796","Epigonus crassicaudus","Epigonidae","accepted name","Epigonus","Epigonus crassicaudus"
"1100","Cynoscion othonopterus","Animalia","Actinopterygii","Perciformes","3613","Cynoscion othonopterus","Sciaenidae","accepted name","Cynoscion","Cynoscion othonopterus"
"1101","Manta alfredi","Animalia","Elasmobranchii","Myliobatiformes","3029","Manta alfredi","Myliobatidae","accepted name","Manta","Manta alfredi"
"1102","Acipenser schrenckii","Animalia","Actinopterygii","Acipenseriformes","4614","A. schrenckii","Acipenseridae","accepted name","Acipenser","Acipenser schrenckii"
